URL,Content_Type,Source,Category,Title,Image
https://www.youtube.com/watch?v=Aixlc1DJZiE,Videos,blank on blank,Curiosity,Carol  Burnett  on  Finding  Home  |  Blank  on  Blank,https://i.ytimg.com/vi/Aixlc1DJZiE/hqdefault.jpg
https://www.youtube.com/watch?v=0ip8_RI11yw,Videos,blank on blank,Curiosity,Cher  on  Kitsch,https://i.ytimg.com/vi/0ip8_RI11yw/hqdefault.jpg
https://www.youtube.com/watch?v=UAzEsE7rAKQ,Videos,blank on blank,Curiosity,Dustin  Hoffman  in  1971  on  Duplicity  and  Famosity  |  Blank  on  Blank,https://i.ytimg.com/vi/UAzEsE7rAKQ/hqdefault.jpg
https://www.youtube.com/watch?v=2s9CK22ajSI,Videos,blank on blank,Curiosity,George  Washington  Carver  on  Ego  and  Self,https://i.ytimg.com/vi/2s9CK22ajSI/hqdefault.jpg
https://www.youtube.com/watch?v=HbaazbdIR_g,Videos,blank on blank,Curiosity,Oliver  Sacks  on  Ripe  Bananas,https://i.ytimg.com/vi/HbaazbdIR_g/hqdefault.jpg
https://www.youtube.com/watch?v=OYXSQ9Gn94w,Videos,blank on blank,Curiosity,Garrison  Keillor  on  Humor  |  Blank  on  Blank,https://i.ytimg.com/vi/OYXSQ9Gn94w/hqdefault.jpg
https://www.youtube.com/watch?v=R2IbTa4fXas,Videos,blank on blank,Curiosity,Jacques  Cousteau  on  Atlantis  and  Cognac,https://i.ytimg.com/vi/R2IbTa4fXas/hqdefault.jpg
https://www.youtube.com/watch?v=ZcurDhPlgMA,Videos,blank on blank,Curiosity,Tom  Robbins  on  Jitterbugs  |  Blank  on  Blank,https://i.ytimg.com/vi/ZcurDhPlgMA/hqdefault.jpg
https://www.youtube.com/watch?v=8dsokS9S7D4,Videos,blank on blank,Curiosity,Jimmy  Carter  on  Power  and  God,https://i.ytimg.com/vi/8dsokS9S7D4/hqdefault.jpg
https://www.youtube.com/watch?v=hYwVwYtdprw,Videos,blank on blank,Curiosity,Liberace  on  Peacocking  |  Blank  on  Blank,https://i.ytimg.com/vi/hYwVwYtdprw/hqdefault.jpg
https://www.youtube.com/watch?v=-Fhnkkzk9oo,Videos,blank on blank,Curiosity,Buckminster  Fuller  on  The  Geodesic  Life  |  Blank  on  Blank,https://i.ytimg.com/vi/-Fhnkkzk9oo/hqdefault.jpg
https://www.youtube.com/watch?v=3bsi2wZROSc,Videos,blank on blank,Curiosity,Patty  Hearst  on  Reasonable  Doubt  |  Blank  on  Blank,https://i.ytimg.com/vi/3bsi2wZROSc/hqdefault.jpg
https://www.youtube.com/watch?v=3uyUX-_b_t4,Videos,blank on blank,Curiosity,John  Updike  on  Family  Affairs  |  Blank  on  Blank,https://i.ytimg.com/vi/3uyUX-_b_t4/hqdefault.jpg
https://www.youtube.com/watch?v=3y4ZT0aj7OE,Videos,blank on blank,Curiosity,Jane  Goodall  on  Instinct  |  Blank  on  Blank,https://i.ytimg.com/vi/3y4ZT0aj7OE/hqdefault.jpg
https://www.youtube.com/watch?v=LPWifn-yNN8,Videos,blank on blank,Curiosity,Nora  Ephron  on  Crazy  Salad  |  Blank  on  Blank,https://i.ytimg.com/vi/LPWifn-yNN8/hqdefault.jpg
https://www.youtube.com/watch?v=3GyI5qbxJcE,Videos,blank on blank,Curiosity,Dame  Stephanie  Shirley  on  Survival  Code  |  Blank  on  Blank,https://i.ytimg.com/vi/3GyI5qbxJcE/hqdefault.jpg
https://www.youtube.com/watch?v=Ru1qqj0yRx0,Videos,blank on blank,Curiosity,,
https://www.youtube.com/watch?v=ZLkP6S6mKsY,Videos,SciShow,Science,Diamagnetism:  How  to  Levitate  a  Frog,https://i.ytimg.com/vi/ZLkP6S6mKsY/hqdefault.jpg
https://www.youtube.com/watch?v=_CMql2TRQV8,Videos,SciShow,Science,6  Stupid  and  Dangerous  Things  Scientists  Did  to  Themselves,https://i.ytimg.com/vi/_CMql2TRQV8/hqdefault.jpg
https://www.youtube.com/watch?v=EEBjuiqEp4w,Videos,SciShow,Science,How  Do  Laxatives  Work?,https://i.ytimg.com/vi/EEBjuiqEp4w/hqdefault.jpg
https://www.youtube.com/watch?v=KOkZwj-uMtE,Videos,SciShow,Science,Dinosaurs  Had  a  Bloodsucking  Enemy,https://i.ytimg.com/vi/KOkZwj-uMtE/hqdefault.jpg
https://www.youtube.com/watch?v=nrNB74Dzn3I,Videos,SciShow,Science,Can  Vitamin  C  and  Zinc  Help  Cure  Colds?,https://i.ytimg.com/vi/nrNB74Dzn3I/hqdefault.jpg
https://www.youtube.com/watch?v=U52g6ZlR1W0,Videos,SciShow,Science,Why  HIV  Isn't  a  Death  Sentence  Anymore,https://i.ytimg.com/vi/U52g6ZlR1W0/hqdefault.jpg
https://www.youtube.com/watch?v=JL5Qpdx5w1k,Videos,SciShow,Science,How  Do  Parrots  Talk  Like  Humans?,https://i.ytimg.com/vi/JL5Qpdx5w1k/hqdefault.jpg
https://www.youtube.com/watch?v=3NHJjEFk32c,Videos,SciShow,Science,8  of  the  Worst  Stinging  Insects,https://i.ytimg.com/vi/3NHJjEFk32c/hqdefault.jpg
https://www.youtube.com/watch?v=D1HFP84RXak,Videos,SciShow,Science,Why  Don't  All  Blue  Whales  Have  Cancer?,https://i.ytimg.com/vi/D1HFP84RXak/hqdefault.jpg
https://www.youtube.com/watch?v=Zzi4EQKBbOY,Videos,SciShow,Science,How  Do  You  Weigh  Things  in  Space?,https://i.ytimg.com/vi/Zzi4EQKBbOY/hqdefault.jpg
https://www.youtube.com/watch?v=mDXw0EcyQeY,Videos,SciShow,Science,Airplanes  and  Other  Man-Made  Cloud  Machines,https://i.ytimg.com/vi/mDXw0EcyQeY/hqdefault.jpg
https://www.youtube.com/watch?v=_0bRBBYkA1k,Videos,SciShow,Science,Why  Don't  Fire  Hydrants  Freeze  and  Explode?,https://i.ytimg.com/vi/_0bRBBYkA1k/hqdefault.jpg
https://www.youtube.com/watch?v=Vg4N0wUeUWo,Videos,SciShow,Science,The  Last  Major  Smallpox  Outbreak  in  America,https://i.ytimg.com/vi/Vg4N0wUeUWo/hqdefault.jpg
https://www.youtube.com/watch?v=O83MDPGcfh8,Videos,SciShow,Science,How  Close  Are  We  to  the  Perfect  Smart  Home?,https://i.ytimg.com/vi/O83MDPGcfh8/hqdefault.jpg
https://www.youtube.com/watch?v=WD6YwwW8kWM,Videos,SciShow,Science,Why  Can't  You  Donate  Platelets  After  Taking  Aspirin?,https://i.ytimg.com/vi/WD6YwwW8kWM/hqdefault.jpg
https://www.youtube.com/watch?v=Hq16caHLByk,Videos,SciShow,Science,Earthquakes  Probably  Won't  Destroy  Us  in  2018,https://i.ytimg.com/vi/Hq16caHLByk/hqdefault.jpg
https://www.youtube.com/watch?v=mqBCl5bNHuw,Videos,SciShow,Science,How  Ancient  Pollen  Can  Predict  The  Future,https://i.ytimg.com/vi/mqBCl5bNHuw/hqdefault.jpg
https://www.youtube.com/watch?v=izwomieBwG0,Videos,SciShow,Science,How  a  Sick  Chimp  Led  to  a  Global  Pandemic:  The  Rise  of  HIV,https://i.ytimg.com/vi/izwomieBwG0/hqdefault.jpg
https://www.youtube.com/watch?v=4MZ-vD66DZQ,Videos,SciShow,Science,Why  Can't  You  Bring  Mercury  Thermometers  on  Planes?,https://i.ytimg.com/vi/4MZ-vD66DZQ/hqdefault.jpg
https://www.youtube.com/watch?v=v8s9_64mDsI,Videos,SciShow,Science,The  Bone  Wars:  A  Feud  That  Rocked  U.S.  Paleontology,https://i.ytimg.com/vi/v8s9_64mDsI/hqdefault.jpg
https://www.youtube.com/watch?v=IM_euz9PUiw,Videos,SciShow,Science,Will  the  Moon  Ever  Leave  the  Earth's  Orbit?,https://i.ytimg.com/vi/IM_euz9PUiw/hqdefault.jpg
https://www.youtube.com/watch?v=N6Y0hXJyT78,Videos,SciShow,Science,Editing  Genes  Inside  the  Human  Body,https://i.ytimg.com/vi/N6Y0hXJyT78/hqdefault.jpg
https://www.youtube.com/watch?v=7g-WOMXe6Mo,Videos,SciShow,Science,The  Real  Philosopher's  Stone:  Turning  Lead  into  Gold,https://i.ytimg.com/vi/7g-WOMXe6Mo/hqdefault.jpg
https://www.youtube.com/watch?v=78JvysqpNMc,Videos,SciShow,Science,SciShow  Quiz  Show:  Battle  of  the  Brains!,https://i.ytimg.com/vi/78JvysqpNMc/hqdefault.jpg
https://www.youtube.com/watch?v=qvljDhgSbSI,Videos,SciShow,Science,Can  Achy  Joints  Really  Predict  the  Weather?,https://i.ytimg.com/vi/qvljDhgSbSI/hqdefault.jpg
https://www.youtube.com/watch?v=JcOHClVQpTc,Videos,SciShow,Science,Does  Drinking  Alcohol  Kill  Your  Gut  Bacteria?,https://i.ytimg.com/vi/JcOHClVQpTc/hqdefault.jpg
https://www.youtube.com/watch?v=ITQZ2OrIBNk,Videos,SciShow,Science,How  to  Make  Plasma  in  Your  Microwave  ...  With  a  Grape,https://i.ytimg.com/vi/ITQZ2OrIBNk/hqdefault.jpg
https://www.youtube.com/watch?v=B5HORANmzHw,Videos,SciShow,Science,Founding  An  Inbreeding-Free  Space  Colony,https://i.ytimg.com/vi/B5HORANmzHw/hqdefault.jpg
https://www.youtube.com/watch?v=inrFPEHXzjs,Videos,SciShow,Science,Why  Are  Metals  Shiny?,https://i.ytimg.com/vi/inrFPEHXzjs/hqdefault.jpg
https://www.youtube.com/watch?v=xHsb3Oajedw,Videos,SciShow,Science,These  Pigeons  Have  Built-In  Warning  Alarms,https://i.ytimg.com/vi/xHsb3Oajedw/hqdefault.jpg
https://www.youtube.com/watch?v=YBrgjjD3p_o,Videos,SciShow,Science,Fungi  and  Invasive  Plants:  SciShow  Talk  Show,https://i.ytimg.com/vi/YBrgjjD3p_o/hqdefault.jpg
https://www.youtube.com/watch?v=Q7LK2kKv2IE,Videos,SciShow,Science,Do  Animals  Mourn  Their  Dead?,https://i.ytimg.com/vi/Q7LK2kKv2IE/hqdefault.jpg
https://www.youtube.com/watch?v=ngd57zinWBU,Videos,SciShow,Science,3  Brand  New  Colors  That  Scientists  Discovered,https://i.ytimg.com/vi/ngd57zinWBU/hqdefault.jpg
https://www.youtube.com/watch?v=KiwSTZszAbQ,Videos,SciShow,Science,Why  Is  There  an  Opioid  Crisis?,https://i.ytimg.com/vi/KiwSTZszAbQ/hqdefault.jpg
https://www.youtube.com/watch?v=TApuiAmzRW0,Videos,SciShow,Science,5  Things  You  Should  Know  About  Dinosaurs,https://i.ytimg.com/vi/TApuiAmzRW0/hqdefault.jpg
https://www.youtube.com/watch?v=LrJ3poBaNaQ,Videos,SciShow,Science,Vampires:  The  Science  Behind  the  Myth,https://i.ytimg.com/vi/LrJ3poBaNaQ/hqdefault.jpg
https://www.youtube.com/watch?v=9U3RYNwsUHM,Videos,SciShow,Science,The  Next  Step  to  a  Holodeck,https://i.ytimg.com/vi/9U3RYNwsUHM/hqdefault.jpg
https://www.youtube.com/watch?v=ScwC7oSLtGM,Videos,SciShow,Science,What  Happens  If  You  Leave  Stitches  in  for  Too  Long?,https://i.ytimg.com/vi/ScwC7oSLtGM/hqdefault.jpg
https://www.youtube.com/watch?v=NaCMTf8LCTE,Videos,SciShow,Science,3  Times  Science  Debunked  the  Paranormal,https://i.ytimg.com/vi/NaCMTf8LCTE/hqdefault.jpg
https://www.youtube.com/watch?v=D97vZEJ2UBo,Videos,SciShow,Science,How  Would  We  Stop  a  Nuclear  Missile?,https://i.ytimg.com/vi/D97vZEJ2UBo/hqdefault.jpg
https://www.youtube.com/watch?v=sAo8k24hDFE,Videos,SciShow,Science,What's  the  Best  Way  to  Rescue  a  Drowned  Phone?,https://i.ytimg.com/vi/sAo8k24hDFE/hqdefault.jpg
https://www.youtube.com/watch?v=v36OO-vZTQk,Videos,SciShow,Science,This  AI  Doesn’t  Need  Any  Help  from  Humans,https://i.ytimg.com/vi/v36OO-vZTQk/hqdefault.jpg
https://www.youtube.com/watch?v=1RvBvYrklXM,Videos,SciShow,Science,Why  We  Hallucinate  While  Falling  Asleep,https://i.ytimg.com/vi/1RvBvYrklXM/hqdefault.jpg
https://www.youtube.com/watch?v=5kq-lcXtB70,Videos,SciShow,Science,How  Often  Do  You  Really  Need  to  Shower?,https://i.ytimg.com/vi/5kq-lcXtB70/hqdefault.jpg
https://www.youtube.com/watch?v=3m0sCrvqZdQ,Videos,SciShow,Science,Why  Do  Dogs  Shake  to  Dry  Off?,https://i.ytimg.com/vi/3m0sCrvqZdQ/hqdefault.jpg
https://www.youtube.com/watch?v=Bff8qlMZ4Fc,Videos,SciShow,Science,The  2017  Nobel  Prizes:  Biological  Clocks  and  Microscopy,https://i.ytimg.com/vi/Bff8qlMZ4Fc/hqdefault.jpg
https://www.youtube.com/watch?v=q4-Mo0X5QNw,Videos,SciShow,Science,National  Fossil  Day:  SciShow  Talk  Show,https://i.ytimg.com/vi/q4-Mo0X5QNw/hqdefault.jpg
https://www.youtube.com/watch?v=9syRyrGJaaE,Videos,SciShow,Science,Could  You  Run  on  Water?,https://i.ytimg.com/vi/9syRyrGJaaE/hqdefault.jpg
https://www.youtube.com/watch?v=aiUq5xksJy0,Videos,SciShow,Science,3  Surprising  Things  Matter  Does  Under  Extreme  Pressure,https://i.ytimg.com/vi/aiUq5xksJy0/hqdefault.jpg
https://www.youtube.com/watch?v=4E-mLIEbllQ,Videos,SciShow,Science,What  Happens  If  You  Leave  Your  Contacts  in  for  Too  Long?,https://i.ytimg.com/vi/4E-mLIEbllQ/hqdefault.jpg
https://www.youtube.com/watch?v=0ZfS8dr3jbc,Videos,SciShow,Science,6  of  The  Weirdest  Places  on  Earth  |  Compilation,https://i.ytimg.com/vi/0ZfS8dr3jbc/hqdefault.jpg
https://www.youtube.com/watch?v=1ERAPy_zbSI,Videos,SciShow,Science,What  Does  'Clinically  Proven'  Actually  Mean?,https://i.ytimg.com/vi/1ERAPy_zbSI/hqdefault.jpg
https://www.youtube.com/watch?v=O2pyRDQgVjk,Videos,SciShow,Science,What  Really  Happened  the  First  Time  We  Split  a  Heavy  Atom  in  Half,https://i.ytimg.com/vi/O2pyRDQgVjk/hqdefault.jpg
https://www.youtube.com/watch?v=VTLhKTi6_G0,Videos,SciShow,Science,What  Happens  If  You  Drink  a  Glass  of  Heavy  Water?,https://i.ytimg.com/vi/VTLhKTi6_G0/hqdefault.jpg
https://www.youtube.com/watch?v=rKeS7kqnV4o,Videos,SciShow,Science,SciShow  QuizShow:  Bad  Blood  and  Weird  Bugs,https://i.ytimg.com/vi/rKeS7kqnV4o/hqdefault.jpg
https://www.youtube.com/watch?v=SXjIzDexPoU,Videos,SciShow,Science,The  Health  Benefits  of  ...  Cannibalism,https://i.ytimg.com/vi/SXjIzDexPoU/hqdefault.jpg
https://www.youtube.com/watch?v=mrTHfBCduRA,Videos,SciShow,Science,Thalidomide:  The  Chemistry  Mistake  That  Killed  Thousands  of  Babies,https://i.ytimg.com/vi/mrTHfBCduRA/hqdefault.jpg
https://www.youtube.com/watch?v=B3zqFJDJf2Q,Videos,SciShow,Science,Why  Do  Your  Farts  Smell  Worse  in  the  Shower?,https://i.ytimg.com/vi/B3zqFJDJf2Q/hqdefault.jpg
https://www.youtube.com/watch?v=_6Qbslgpw8U,Videos,SciShow,Science,How  the  Massive  Equifax  Data  Breach  Happened,https://i.ytimg.com/vi/_6Qbslgpw8U/hqdefault.jpg
https://www.youtube.com/watch?v=I-w3D_nR4_E,Videos,SciShow,Science,The  Quantum  Internet  of  the  Future,https://i.ytimg.com/vi/I-w3D_nR4_E/hqdefault.jpg
https://www.youtube.com/watch?v=tSwWCJHHTGc,Videos,SciShow,Science,"Genesis,  IBEX,  and  Cassini:  SciShow  Talk  Show",https://i.ytimg.com/vi/tSwWCJHHTGc/hqdefault.jpg
https://www.youtube.com/watch?v=gJhu9mH-RTM,Videos,SciShow,Science,How  to  Stop  Getting  Zapped  By  Static,https://i.ytimg.com/vi/gJhu9mH-RTM/hqdefault.jpg
https://www.youtube.com/watch?v=0Yhaei1S5oQ,Videos,SciShow,Science,Japan's  Ominous  Dancing  Cats  and  the  Disaster  That  Followed,https://i.ytimg.com/vi/0Yhaei1S5oQ/hqdefault.jpg
https://www.youtube.com/watch?v=92AvZv7Tgx4,Videos,SciShow,Science,Do  Epsom  Salt  Baths  Do  Anything?,https://i.ytimg.com/vi/92AvZv7Tgx4/hqdefault.jpg
https://www.youtube.com/watch?v=gWuJdUJsLuo,Videos,SciShow,Science,Two  New  Groundbreaking  Cancer  Treatments,https://i.ytimg.com/vi/gWuJdUJsLuo/hqdefault.jpg
https://www.youtube.com/watch?v=ToOTR3BGICk,Videos,SciShow,Science,5  Burning  Questions  About  Water  |  Compilation,https://i.ytimg.com/vi/ToOTR3BGICk/hqdefault.jpg
https://www.youtube.com/watch?v=WlQOnBRtMX4,Videos,SciShow,Science,Why  Do  We  Get  Nosebleeds?,https://i.ytimg.com/vi/WlQOnBRtMX4/hqdefault.jpg
https://www.youtube.com/watch?v=UkYwmB0hgNw,Videos,SciShow,Science,Weird  Places:  The  Jacuzzi  of  Despair,https://i.ytimg.com/vi/UkYwmB0hgNw/hqdefault.jpg
https://www.youtube.com/watch?v=Q1blQRrM4TA,Videos,SciShow,Science,Why  Don't  We  Throw  Trash  in  Volcanoes?,https://i.ytimg.com/vi/Q1blQRrM4TA/hqdefault.jpg
https://www.youtube.com/watch?v=kkELX6tpyeY,Videos,SciShow,Science,A  New  Secret  Ingredient  to  Making  Queen  Bees,https://i.ytimg.com/vi/kkELX6tpyeY/hqdefault.jpg
https://www.youtube.com/watch?v=KMtqNsqeJS8,Videos,SciShow,Science,SciShow  Quiz  Show:  SciShow  vs  VidCon,https://i.ytimg.com/vi/KMtqNsqeJS8/hqdefault.jpg
https://www.youtube.com/watch?v=yniErnqqvuI,Videos,SciShow,Science,"The  Poison  Squads:  The  Stupid,  Risky  First  Food  Safety  Tests",https://i.ytimg.com/vi/yniErnqqvuI/hqdefault.jpg
https://www.youtube.com/watch?v=lSPNkwiFhzY,Videos,SciShow,Science,Where  Are  All  the  Dinosaur  Brains?,https://i.ytimg.com/vi/lSPNkwiFhzY/hqdefault.jpg
https://www.youtube.com/watch?v=W7zDp-yuzH0,Videos,SciShow,Science,We  Built  a  'Holodeck'  for  Animals!,https://i.ytimg.com/vi/W7zDp-yuzH0/hqdefault.jpg
https://www.youtube.com/watch?v=6Vj4DCGnynQ,Videos,SciShow,Science,Why  Do  We  Keep  Planting  Trees  That  Smell  Like  Semen?,https://i.ytimg.com/vi/6Vj4DCGnynQ/hqdefault.jpg
https://www.youtube.com/watch?v=msSWVBP2YXM,Videos,SciShow,Science,What's  the  Deal  with  Warts?,https://i.ytimg.com/vi/msSWVBP2YXM/hqdefault.jpg
https://www.youtube.com/watch?v=h-aHMUW5Xlo,Videos,SciShow,Science,Why  Is  It  So  Hard  to  Build  an  ICBM?,https://i.ytimg.com/vi/h-aHMUW5Xlo/hqdefault.jpg
https://www.youtube.com/watch?v=epVCE7RIeuI,Videos,SciShow,Science,Studying  the  Solar  Eclipse:  SciShow  Talk  Show,https://i.ytimg.com/vi/epVCE7RIeuI/hqdefault.jpg
https://www.youtube.com/watch?v=K6Ptlaxuuy0,Videos,SciShow,Science,Why  Can't  Dogs  Eat  Chocolate?,https://i.ytimg.com/vi/K6Ptlaxuuy0/hqdefault.jpg
https://www.youtube.com/watch?v=QEvSan6oTAc,Videos,SciShow,Science,Why  Does  Getting  Kicked  in  the  Groin  Hurt  SO  Much?,https://i.ytimg.com/vi/QEvSan6oTAc/hqdefault.jpg
https://www.youtube.com/watch?v=BCO-U1glK14,Videos,SciShow,Science,What  the  CRISPR  Embryo  Editing  Study  Really  Taught  Us,https://i.ytimg.com/vi/BCO-U1glK14/hqdefault.jpg
https://www.youtube.com/watch?v=gIicTlGaGQE,Videos,SciShow,Science,How  Does  a  Photon  Become  a  Film  Photo?,https://i.ytimg.com/vi/gIicTlGaGQE/hqdefault.jpg
https://www.youtube.com/watch?v=xn5RHQr2zaw,Videos,SciShow,Science,SciShow  Quiz  Show:  The  Birds  and  the  Bees  ...  Literally,https://i.ytimg.com/vi/xn5RHQr2zaw/hqdefault.jpg
https://www.youtube.com/watch?v=SGHRz8wpj3E,Videos,SciShow,Science,Why  Does  Humidity  Make  It  Feel  Hotter?,https://i.ytimg.com/vi/SGHRz8wpj3E/hqdefault.jpg
https://www.youtube.com/watch?v=mwyHVrSdIOk,Videos,SciShow,Science,"What  Does  ""A  50%  Chance  of  Rain""  Actually  Mean?",https://i.ytimg.com/vi/mwyHVrSdIOk/hqdefault.jpg
https://www.youtube.com/watch?v=fTz6ehHHA48,Videos,SciShow,Science,More  Clues  to  the  Oldest  Fossils  Ever,https://i.ytimg.com/vi/fTz6ehHHA48/hqdefault.jpg
https://www.youtube.com/watch?v=mOI-JlNcDVs,Videos,SciShow,Science,Slime  Mold:  A  Brainless  Blob  that  Seems  Smart,https://i.ytimg.com/vi/mOI-JlNcDVs/hqdefault.jpg
https://www.youtube.com/watch?v=yyYCw-_Y-Q0,Videos,SciShow,Science,Why  do  we  Have  Earwax?,https://i.ytimg.com/vi/yyYCw-_Y-Q0/hqdefault.jpg
https://www.youtube.com/watch?v=NuhefGsVS9I,Videos,SciShow,Science,Lime  Disease:  How  a  Fruity  Drink  Can  Give  You  a  Rash,https://i.ytimg.com/vi/NuhefGsVS9I/hqdefault.jpg
https://www.youtube.com/watch?v=JolH--I-h_c,Videos,SciShow,Science,"Should  You  Worry  About  Antarctica's  New,  Massive  Iceberg?",https://i.ytimg.com/vi/JolH--I-h_c/hqdefault.jpg
https://www.youtube.com/watch?v=vExQ7ykK354,Videos,SciShow,Science,Conservation  Genomics  and  Kizmit  the  Porcupine:  SciShow  Talk  Show,https://i.ytimg.com/vi/vExQ7ykK354/hqdefault.jpg
https://www.youtube.com/watch?v=4fkcTA7YX44,Videos,SciShow,Science,"The  Fog  That  Killed  12,000  People",https://i.ytimg.com/vi/4fkcTA7YX44/hqdefault.jpg
https://www.youtube.com/watch?v=fhYbQHP44-c,Videos,SciShow,Science,Viroids:  Possibly  the  Smallest  Pathogens  on  Earth,https://i.ytimg.com/vi/fhYbQHP44-c/hqdefault.jpg
https://www.youtube.com/watch?v=Qc_kzEs3FL4,Videos,SciShow,Science,Meet  CERN's  New  Particle:  A  Double-Charm  Baryon!,https://i.ytimg.com/vi/Qc_kzEs3FL4/hqdefault.jpg
https://www.youtube.com/watch?v=Qc_kzEs3FL4,Videos,SciShow,Science,Meet  CERN's  New  Particle:  A  Double-Charm  Baryon!,https://i.ytimg.com/vi/Qc_kzEs3FL4/hqdefault.jpg
https://www.youtube.com/watch?v=ds7n-LbOY4M,Videos,SciShow,Science,Can  Plants  Get  Sunburned?,https://i.ytimg.com/vi/ds7n-LbOY4M/hqdefault.jpg
https://www.youtube.com/watch?v=slA17a0VciY,Videos,SciShow,Science,3  Ways  Your  Sun  Protection  Can  Backfire,https://i.ytimg.com/vi/slA17a0VciY/hqdefault.jpg
https://www.youtube.com/watch?v=nrRqBjvf-pg,Videos,SciShow,Science,Why  Peeing  in  the  Pool  Could  Be  Dangerous  |  Disinfection  By-Products,https://i.ytimg.com/vi/nrRqBjvf-pg/hqdefault.jpg
https://www.youtube.com/watch?v=hCLWAoUm6yc,Videos,SciShow,Science,What  Does  SPF  Mean?,https://i.ytimg.com/vi/hCLWAoUm6yc/hqdefault.jpg
https://www.youtube.com/watch?v=xymGM9dbt4o,Videos,SciShow,Science,An  Update  on  Boaty  McBoatface!,https://i.ytimg.com/vi/xymGM9dbt4o/hqdefault.jpg
https://www.youtube.com/watch?v=E_ME4P9fQbo,Videos,MinutePhysics,Physics,Are  University  Admissions  Biased?  |  Simpson's  Paradox  Part  2,https://i.ytimg.com/vi/E_ME4P9fQbo/hqdefault.jpg
https://www.youtube.com/watch?v=lPBTdSfLBg8,Videos,MinutePhysics,Physics,Solar  Panels  Made  With  a  Particle  Accelerator?!,https://i.ytimg.com/vi/lPBTdSfLBg8/hqdefault.jpg
https://www.youtube.com/watch?v=3Om9ssTm194,Videos,MinutePhysics,Physics,Myths  and  Facts  About  Superintelligent  AI,https://i.ytimg.com/vi/3Om9ssTm194/hqdefault.jpg
https://www.youtube.com/watch?v=iMbcMMe0D_Y,Videos,MinutePhysics,Physics,Misconceptions  Footnote  †:  Randomness  and  Feedback,https://i.ytimg.com/vi/iMbcMMe0D_Y/hqdefault.jpg
https://www.youtube.com/watch?v=HUti6vGctQM,Videos,MinutePhysics,Physics,Correlation  CAN  Imply  Causation!  |  Statistics  Misconceptions,https://i.ytimg.com/vi/HUti6vGctQM/hqdefault.jpg
https://www.youtube.com/watch?v=NucdlR9EGbA,Videos,MinutePhysics,Physics,"Black  Holes,  Neutron  Stars,  and  White  Dwarfs  (Collab.  w/  MinuteEarth)",https://i.ytimg.com/vi/NucdlR9EGbA/hqdefault.jpg
https://www.youtube.com/watch?v=h2nqgKL2JQU,Videos,MinutePhysics,Physics,Why  It's  HARD  To  Land  on  Mars,https://i.ytimg.com/vi/h2nqgKL2JQU/hqdefault.jpg
https://www.youtube.com/watch?v=V7C318DGB38,Videos,MinutePhysics,Physics,"The  ""Mountain  Or  Valley?""  Illusion",https://i.ytimg.com/vi/V7C318DGB38/hqdefault.jpg
https://www.youtube.com/watch?v=gbJYK7q5ejY,Videos,MinutePhysics,Physics,Footnote  †:  Double  Pendulums  Are  Crazy,https://i.ytimg.com/vi/gbJYK7q5ejY/hqdefault.jpg
https://www.youtube.com/watch?v=7fgKBJDMO54,Videos,MinutePhysics,Physics,Quantum  SHAPE-SHIFTING:  Neutrino  Oscillations,https://i.ytimg.com/vi/7fgKBJDMO54/hqdefault.jpg
https://www.youtube.com/watch?v=Re5fhBoF6sY,Videos,MinutePhysics,Physics,Should  You  Walk  or  Run  When  It's  Cold?,https://i.ytimg.com/vi/Re5fhBoF6sY/hqdefault.jpg
https://www.youtube.com/watch?v=owPC60Ue0BE,Videos,MinutePhysics,Physics,The  No  Cloning  Theorem,https://i.ytimg.com/vi/owPC60Ue0BE/hqdefault.jpg
https://www.youtube.com/watch?v=HxTnqKuNygE,Videos,MinutePhysics,Physics,What  is  the  Purpose  of  Life?  (Big  Picture  Ep.  5/5),https://i.ytimg.com/vi/HxTnqKuNygE/hqdefault.jpg
https://www.youtube.com/watch?v=sAMlGyaUz4M,Videos,MinutePhysics,Physics,How  Entropy  Powers  The  Earth  (Big  Picture  Ep.  4/5),https://i.ytimg.com/vi/sAMlGyaUz4M/hqdefault.jpg
https://www.youtube.com/watch?v=MTFY0H4EZx4,Videos,MinutePhysics,Physics,Where  Does  Complexity  Come  From?  (Big  Picture  Ep.  3/5),https://i.ytimg.com/vi/MTFY0H4EZx4/hqdefault.jpg
https://www.youtube.com/watch?v=3AMCcYnAsdQ,Videos,MinutePhysics,Physics,Do  Cause  and  Effect  Really  Exist?  (Big  Picture  Ep.  2/5),https://i.ytimg.com/vi/3AMCcYnAsdQ/hqdefault.jpg
https://www.youtube.com/watch?v=XayNKY944lY,Videos,MinutePhysics,Physics,Solution  to  the  Grandfather  Paradox,https://i.ytimg.com/vi/XayNKY944lY/hqdefault.jpg
https://www.youtube.com/watch?v=ueTGjegTKoo,Videos,MinutePhysics,Physics,Why  Are  Airplane  Engines  So  Big?,https://i.ytimg.com/vi/ueTGjegTKoo/hqdefault.jpg
https://www.youtube.com/watch?v=dAaHHGHuy1c,Videos,MinutePhysics,Physics,Transporters  and  Quantum  Teleportation,https://i.ytimg.com/vi/dAaHHGHuy1c/hqdefault.jpg
https://www.youtube.com/watch?v=KbsnY--LFh0,Videos,MinutePhysics,Physics,How  To  Discover  Weird  New  Particles  |  Emergent  Quantum  Quasiparticles,https://i.ytimg.com/vi/KbsnY--LFh0/hqdefault.jpg
